warehouse_id,warehouse_name,warehouse_address,warehouse_category,latitude,longitude,area_manager_name,ward_name,district_name,province_name,region,area
22130000,Kho Giao Hàng Nặng Event AHM Ngọc Hồi-HNO,"19 Ngõ, 405 Đ. Ngọc Hồi, Tứ Hiệp, Thanh Trì, Hà Nội",giao_hang_nang,20.94424097,105.8464167,,Xã Tứ Hiệp,Huyện Thanh Trì,Hà Nội,Freight Operations - HN,Bắc
22131000,Kho Giao Hàng Nặng Event AHM Tân Triều-HNO,Khu tập thể Tổng cục V,giao_hang_nang,20.97465062,105.7965192,,Xã Tân Triều,Huyện Thanh Trì,Hà Nội,Freight Operations - HN,Bắc
22487000,Kho Trung Chuyển Hà Nội 03,"Hà Nội Đài Tư (386 Nguyễn Văn Linh, Phường Thạch Bàn, Quận Long Biên, Hà Nội)",kho_trung_chuyen,21.033059,105.921734,,Phường Thạch Bàn,Quận Long Biên,Hà Nội,HNO,Bắc
21513000,Kho Trung Chuyển Dương Xá,"Khu II Đường Quốc Lộ 5, Xã Dương Xá, Huyện Gia Lâm, Thành phố Hà Nội",kho_trung_chuyen,20.9976891,105.9734729,,Xã Dương Xá,Huyện Gia Lâm,Hà Nội,SC North,Bắc
1121,Kho Trung Chuyển Hà Nội 02,"Hà Nội Đài Tư (386 Nguyễn Văn Linh, Quận Long Biên, Hà Nội)",kho_trung_chuyen,21.03305892,105.9217336,,Phường Phúc Đồng,Quận Long Biên,Hà Nội,HNO,Bắc
21093000,Kho Giao Hàng Nặng - Long Biên - Hà Nội,"Ô đất G4.P2 Cổ Linh, Phường Thạch Bàn, Quận Long Biên, Thành phố Hà Nội",giao_hang_nang,21.01702845,105.9201518,Lê Văn Tiến,Phường Thạch Bàn,Quận Long Biên,Hà Nội,Freight Operations - HN,Bắc
22584000,Kho Giao Hàng Nặng - Đức Long -  Hà Nội,"152 QL17, Phú Sơn, Gia Lâm, Hà Nội",giao_hang_nang,21.022807,105.971157,Lê Văn Tiến,Xã Phú Sơn,Huyện Gia Lâm,Hà Nội,Freight Operations - HN,Bắc
22122000,Kho Giao Hàng Nặng - Đông Anh - Hà Nội,"HNT nguyên khê, Tổ 28 xã Phúc Thịnh, Nguyên Khê, Đông Anh, Hà Nội",giao_hang_nang,21.16916,105.839121,Lê Văn Tiến,Xã Nguyên Khê,Huyện Đông Anh,Hà Nội,Freight Operations - HN,Bắc
22075000,Kho Giao Hàng Nặng - Thanh Trì - Hà Nội,"Khu C Cụm 591, Xã Ngọc Hồi, Huyện Thanh Trì, Thành phố Hà Nội",giao_hang_nang,20.909144,105.849856,Đào Trung Anh,Xã Thanh Liệt,Huyện Thanh Trì,Hà Nội,Freight Operations - HN,Bắc
22123000,Kho Giao Hàng Nặng - Thanh Oai - Hà Nội,"Điểm công nghiệp Bích Hòa, xã Bích Hòa, huyện Thanh Oai, thành phố Hà Nội",giao_hang_nang,20.9267017,105.7552254,Nguyễn Trung Kiên,Xã Bích Hòa,Huyện Thanh Oai,Hà Nội,Freight Operations - HN,Bắc
21452000,Kho Giao Hàng Nặng - Bắc Từ Liêm - Hà Nội,"Số 9 Thụy Phương, Thụy Phương, Bắc Từ Liêm",giao_hang_nang,21.085149,105.773106,Nguyễn Đình Phong,Phường Thụy Phương,Quận Bắc Từ Liêm,Hà Nội,Freight Operations - HN,Bắc
21601000,Kho Giao Hàng Nặng - Hoài Đức - Hà Nội,"Lô 5 Cụm Công Nghiệp An Khánh,xã Sơn Đồng, Huyện Hoài Đức, Hà Nội",giao_hang_nang,21.013,105.719111,Nguyễn Đình Phong,Xã Sơn Đồng,Huyện Hoài Đức,Hà Nội,Freight Operations - HN,Bắc
21166000,Kho Giao Hàng Nặng - Dương Xá - Hà Nội,"Lô A9 , KCN Đài Tư , 386 Nguyễn Văn Linh , Phường Phúc Lợi , Quận Long Biên , Hà Nội",giao_hang_nang,20.997477,105.974033,Nguyễn Thị Huệ,Phường Phúc Lợi,Quận Long Biên,Hà Nội,HNO,Bắc
22781000,Bưu Cục KD C03/10 Lê Trọng Tấn-Q.Hà Đông-HN,"Số C03-10 Lê Trọng Tấn, Dương Nội, Hà Đông, Hà Nội",buu_cuc,20.987707,105.73873,Nguyễn Bùi Minh Ngọc,Phường Dương Nội,Quận Hà Đông,Hà Nội,HNO,Bắc
22391000,Bưu cục KD Nội Đồng-TT.Tây Đằng-HN,"Đường nội dồng thôn Cầu Bà, Thị Trán Tây Đằng. Huyện Ba Vĩ. Hà Nội",buu_cuc,21.181108,105.402796,Nguyễn Bùi Minh Ngọc,Thị trấn Tây Đằng,Huyện Ba Vì,Hà Nội,HNO,Bắc
22756000,Bưu Cục KD Vũ Đức Uý-Thanh Trì-HN,"Vũ Đức Uý, Triều Khúc, Thanh Liệt, Thanh Trì, Hà Nội",buu_cuc,20.97725,105.799472,Vũ Lê Duy,Xã Thanh Liệt,Huyện Thanh Trì,Hà Nội,HNO,Bắc
22766000,Bưu Cục KD 230 Hữu Hưng-Q.Nam Từ Liêm-HN,"230 Hữu Hưng, TDP Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",buu_cuc,20.995833,105.747085,Bùi Thị Lan Anh,Phường Tây Mỗ,Quận Nam Từ Liêm,Hà Nội,HNO,Bắc
22534000,Bưu Cục KD Số 1 Nguyễn Cảnh Dị-Hoàng Mai-Hà Nội,"15BT.05, Đường Nguyễn Cảnh Dị, Phường Đại Kim, Quận Hoàng Mai, Thành Phố Hà Nội",buu_cuc,20.979261,105.83584,Bùi Thị Lan Anh,Phường Đại Kim,Quận Hoàng Mai,Hà Nội,HNO,Bắc
22798000,Bưu Cục KD 206 Ninh Hiệp-Gia Lâm-HN,"206 Ninh Hiệp, Xã Ninh Hiêp, Huyện Gia Lâm, Hà Nội",buu_cuc,21.092677,105.934155,Nguyễn Hữu Nghĩa,Xã Ninh Hiệp,Huyện Gia Lâm,Hà Nội,HNO,Bắc
22728000,Bưu Cục KD 9 Phú Minh-Q.Bắc Từ Liêm-HN,"Số 9,TDP phúc lý 4,đường Phú minh, Phường Tây Tựu, Hà Nội",buu_cuc,21.064513,105.743779,Nguyễn Sơn Lâm,Phường Minh Khai,Quận Bắc Từ Liêm,Hà Nội,HNO,Bắc
2503,Bưu cục 41 Trần Quốc Vượng-Q.Cầu giấy-HN,"41 Trần Quốc Vượng, phường Dịch Vọng Hậu, Quận Cầu giấy, Hà Nội",buu_cuc,21.03559956,105.786288,Nguyễn Quảng Vũ,Phường Dịch Vọng Hậu,Quận Cầu Giấy,Hà Nội,HNO,Bắc
20513000,Bưu Cục 131 Quan Hoa-Q.Cầu Giấy-HN,"131 Quan Hoa, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",buu_cuc,21.034442,105.804201,Nguyễn Quảng Vũ,Phường Quan Hoa,Quận Cầu Giấy,Hà Nội,HNO,Bắc
21588000,Bưu Cục 84 Đặng Xuân Bảng-Đại Kim-Hoàng Mai-HNO,"Số nhà 84 Đặng Xuân Bảng, phường Đại Kim, quận Hoàng Mai, Hà Nội",buu_cuc,20.9729426,105.8288597,Bùi Tiến Đoàn,Phường Đại Kim,Quận Hoàng Mai,Hà Nội,HNO,Bắc
20937000,Bưu cục 8.03-TT8 Xuân Phương-Q.Nam Từ Liêm-HN,"Số 8.03-TT8, Dự án Khu nhà ở sinh thái Xuân Phương FORESA VILLA, Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội",buu_cuc,21.028769,105.743193,Nguyễn Hồng Giang,Phường Xuân Phương,Quận Nam Từ Liêm,Hà Nội,HNO,Bắc
21381000,Bưu Cục 323 Lại Dụ An Thượng-Hoài Đức-HN,"số nhà 323 Đường Lại Dụ, Xã An Thượng, Huyện Hoài Đức, Thành Phố Hà Nội",buu_cuc,20.980912,105.709119,Phạm Thị Mai,Xã An Thượng,Huyện Hoài Đức,Hà Nội,HNO,Bắc
22931000,Bưu Cục 203 Tỉnh Lộ 417-Phúc Thọ-HN,"số 203 tỉnh lộ 417 xã Vân Phúc, Phúc Thọ , Hà Nội",buu_cuc,21.145861,105.599338,,Xã Vân Phúc,Huyện Phúc Thọ,Hà Nội,HNO,Bắc
22881000,Bưu Cục Chuyên Giao 142 Hồng Đô-Q.Nam Từ Liêm-HN,142 Hồng Đô - Phường Phú Đô - Quận Nam Từ Liêm - Hà Nội,buu_cuc,21.014218,105.765971,Ngô Thị Ánh,Phường Phú Đô,Quận Nam Từ Liêm,Hà Nội,HNO,Bắc
21695000,Bưu Cục Thọ Giáo-Tân Minh-Thường Tín-HNO,Thôn Thọ Giáo - Xã Tân Minh- huyện Thường Tín- TP Hà Nội,buu_cuc,20.844245,105.842481,Hoàng Đình Khuyển,Xã Tân Minh,Huyện Thường Tín,Hà Nội,HNO,Bắc
20038000,Bưu cục 296 đường Ỷ Lan-Gia Lâm-HN,"296 đường Ỷ Lan, Huyện Gia Lâm, Xã Đặng Xá, Hà Nội",buu_cuc,21.0212845,105.9644118,Nguyễn Hữu Phi Dũng,Xã Đặng Xá,Huyện Gia Lâm,Hà Nội,HNO,Bắc
21052000,Bưu Cục Đại Nghĩa-Mỹ Đức-HN,"Thị trấn Đại Nghĩa, Huyện Mỹ Đức, HN",buu_cuc,20.678234,105.749544,Lê Duy Đoàn,Thị trấn Đại Nghĩa,Huyện Mỹ Đức,Hà Nội,HNO,Bắc
22506000,Bưu Cục 450 Bờ Tây Sông Nhuệ-Q.Bắc Từ Liêm-HN,"450 Bờ Tây Sông Nhuệ, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Thành phố Hà Nội",buu_cuc,21.064574,105.771607,Nguyễn Văn Tuyển,Phường Cổ Nhuế 2,Quận Bắc Từ Liêm,Hà Nội,HNO,Bắc
21562000,Bưu Cục Cổ Dương-Tiên Dương-Đông Anh-HNO,"Lô H6, thôn Cổ Dương, xã Tiên Dương, huyện Đông Anh, HN",buu_cuc,21.1541741,105.8275335,Nguyễn Tuấn Nghĩa,Xã Tiên Dương,Huyện Đông Anh,Hà Nội,HNO,Bắc
22706000,Bưu Cục 433 Tân Phú-Sơn Tây-HN,"433, Tân Phú, Sơn Đông, Sơn Tây, Hà Nội",buu_cuc,21.077764,105.502556,Trần Thị Nhàn,Xã Sơn Đông,Thị xã Sơn Tây,Hà Nội,HNO,Bắc
20099000,Bưu cục 148 Trâu Quỳ-Gia Lâm-HN,"148 Trâu Quỳ, Thị Trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",buu_cuc,21.0014959,105.9390521,Nguyễn Hữu Phi Dũng,Thị trấn Trâu Quỳ,Huyện Gia Lâm,Hà Nội,HNO,Bắc
21475000,Bưu Cục 172 Cầu Gáo-Đan Phượng-HN,"SỐ 172 Cầu Gáo ,xã Đan Phượng, huyện Đan Phượng, Hà Nội",buu_cuc,21.094296,105.6571034,Trần Thị Nhàn,Xã Đan Phượng,Huyện Đan Phượng,Hà Nội,HNO,Bắc
22510000,Bưu Cục 35 Liền Kề 9 KĐT Đại Thanh-Thanh Trì-HN,"Số 35 Liền Kề 9 Khu đô thị Đại Thanh, xã Tả Thanh Oai, huyện Thanh Trì, Hà Nội",buu_cuc,20.954945,105.807792,Phùng Quang Linh,Xã Tả Thanh Oai,Huyện Thanh Trì,Hà Nội,HNO,Bắc
2461,Bưu Cục 229 Quan Nhân-Q.Thanh Xuân-HN,"229 Quan Nhân, Nhân Chính, Thanh Xuân",buu_cuc,21.001105,105.810285,Nguyễn Văn Quyền,Phường Thanh Xuân Trung,Quận Thanh Xuân,Hà Nội,HNO,Bắc
20103000,Bưu Cục 559 Vũ Tông Phan-Q.Thanh Xuân-HN,"559 Vũ Tông Phan, Phường Khương Đình, Quận Thanh Xuân, HN",buu_cuc,20.9847301,105.8151779,Vương Thị Minh Khuyên,Phường Khương Đình,Quận Thanh Xuân,Hà Nội,HNO,Bắc
22649000,Bưu Cục 709 Tam Trinh-Q.Hoàng Mai-HN,"Số 709 đường Tam Trinh, phường Yên Sở, quận Hoàng Mai, Thành phố Hà Nội",buu_cuc,20.977152,105.865537,Bùi Tiến Đoàn,Phường Yên Sở,Quận Hoàng Mai,Hà Nội,HNO,Bắc
22918000,Bưu Cục 77 Nguyễn Vĩnh Tích-Thường Tín-HN,"77, Nguyễn Vĩnh Tích, Liên Phương, Thường Tín,Hà Nội",buu_cuc,20.872236,105.880667,Hoàng Đình Khuyển,Xã Liên Phương,Huyện Thường Tín,Hà Nội,HNO,Bắc
20620000,Bưu cục 36 TT9 KĐT Văn Phú-Q.Hà Đông-HN,"36 TT9 KĐT Văn Phú, Phường Phú La, Quận Hà Đông, Thành phố Hà Nội",buu_cuc,20.9556961,105.7711728,Quách Văn Đông,Phường Phú La,Quận Hà Đông,Hà Nội,HNO,Bắc
21325000,Bưu Cục Hà Trì-Hà Cầu-Hà Đông-HN,"N01; LK 02 Khu Đất Dịch Vụ Đất Ở Hà Trì, Phường Hà Cầu, Quận Hà Đông",buu_cuc,20.965623,105.778623,Quách Văn Đông,Phường Hà Cầu,Quận Hà Đông,Hà Nội,HNO,Bắc
22103000,Bưu Cục Thắng Lợi-Thường Tín-HNO,Xã Thắng Lợi huyện Thường Tín TP Hà Nội,buu_cuc,20.819673,105.88426,Hoàng Đình Khuyển,Xã Thắng Lợi,Huyện Thường Tín,Hà Nội,HNO,Bắc
22753000,Bưu Cục 10/3 Thôn Ninh Dương-Thanh Oai-HN,"Đường 10/3 Thôn Ninh Dương, Xã Bình Minh, Huyện Thanh Oai, Thành phố Hà Nội",buu_cuc,20.888839,105.760709,Phạm Thị Mai,Xã Bình Minh,Huyện Thanh Oai,Hà Nội,HNO,Bắc
21443000,Bưu Cục Thôn 5 Vân Phúc-Phúc Thọ-HN,"Cụm 5 Vân Phúc , Phúc Thọ , Hà Nội",buu_cuc,21.147498,105.594885,Trần Thị Nhàn,Xã Vân Phúc,Huyện Phúc Thọ,Hà Nội,HNO,Bắc
20020000,Bưu cục 442 Nguyễn Trãi-Q.Thanh Xuân-HN,"Số 442 Nguyễn Trãi, Phường Thanh Xuân Trung, Quận Thanh Xuân, Thành phố Hà Nội",buu_cuc,20.9927328,105.80469,Vương Thị Minh Khuyên,Phường Thanh Xuân Trung,Quận Thanh Xuân,Hà Nội,HNO,Bắc
2332,Bưu Cục 55C Nguyễn Khoái-Q.Hai Bà Trưng-HN,"55C Nguyễn Khoái, Phường Bạch Đằng, Quận Hai Bà Trưng, TP. Hà Nội",buu_cuc,21.015425,105.863139,Nguyễn Ngọc Quang,Phường Bạch Đằng,Quận Hai Bà Trưng,Hà Nội,HNO,Bắc
21390000,Bưu Cục Hòa Lâm-Ứng Hòa-Hà Nội,"Hòa Lâm, Ứng Hòa, Hà Nội",buu_cuc,20.684861,105.809487,Lê Duy Đoàn,Xã Hòa Lâm,Huyện Ứng Hòa,Hà Nội,HNO,Bắc
20010000,Bưu Cục Vân Hà-Đông Anh-HN,"9 Thiết Úng, Xã Vân Hà, Huyện Đông Anh, Hà Nội",buu_cuc,21.1414,105.91642,Nguyễn Tuấn Nghĩa,Xã Vân Hà,Huyện Đông Anh,Hà Nội,HNO,Bắc
20047000,Bưu Cục 53 Lãng Yên-Q.Hai Bà Trưng-HN,"53 Lãng Yên, Phường Bạch Đằng, Quận Hai Bà Trưng, Thành phố Hà Nội",buu_cuc,21.0089985,105.8666449,Nguyễn Việt Tiến,Phường Bạch Đằng,Quận Hai Bà Trưng,Hà Nội,HNO,Bắc
22001000,Bưu Cục Thôn An Khoái-Phúc Tiến-Phú Xuyên-HNO,Thôn An Khoái -xã Phúc Tiến -huyện Phú Xuyên -TP Hà Nội,buu_cuc,20.7185676,105.9148716,Vũ Anh Tú,Xã Phúc Tiến,Huyện Phú Xuyên,Hà Nội,HNO,Bắc
22395000,Bưu Cục Đường Băng Xuân Bách-Xã Nội Bài-HN,"đường băng xuân bách, xã Quang Tiến, huyện Sóc Sơn, Hà Nội",buu_cuc,21.2398,105.804038,Lê Thị Thanh,Xã Quang Tiến,Huyện Sóc Sơn,Hà Nội,HNO,Bắc
20053000,Bưu Cục 303 Hoàng Hoa Thám-Q.Ba Đình-HN,"303 Hoàng Hoa Thám, Liễu Giai, Ba Đình, Hà Nội",buu_cuc,21.04225556,105.8184068,Nguyễn Việt Tiến,Phường Liễu Giai,Quận Ba Đình,Hà Nội,HNO,Bắc
22362000,Bưu Cục 3 Thôn Cầu Thăng Long-Đông Anh-HN,số 3 thôn cầu thăng long,buu_cuc,21.1295402,105.7895779,Nguyễn Tiến Vinh,Xã Kim Nỗ,Huyện Đông Anh,Hà Nội,HNO,Bắc
20925000,Bưu Cục 88 Bạch Đằng-Hoàn Kiếm-HN,"88 Bạch Đằng, Phường Chương Dương, Quận Hoàn Kiếm, Hà Nội",buu_cuc,21.0297149,105.8599972,Nguyễn Ngọc Quang,Phường Chương Dương,Quận Hoàn Kiếm,Hà Nội,HNO,Bắc
20940000,Bưu Cục 57 Thao Chính-Phú Xuyên-HN,"57 Thao Chính, Đại Nghiệp, Xã Tân Dân, Huyện Phú Xuyên, Hà Nội",buu_cuc,20.73948,105.872313,Vũ Anh Tú,Xã Tân Dân,Huyện Phú Xuyên,Hà Nội,HNO,Bắc
2525,Bưu Cục 22 Thanh Yên-Q.Hoàn Kiếm-HN,"Số 22 Thanh Yên, Phường Phúc Tân , Quận Hoàn Kiếm, Hà Nội",buu_cuc,21.037548,105.854078,Nguyễn Ngọc Quang,Phường Phúc Tân,Quận Hoàn Kiếm,Hà Nội,HNO,Bắc
22165000,Bưu Cục Lưu Quang Vũ-Trung Hòa-Cầu Giấy-HNO,"Số 31 ngõ 45 phố Lưu Quang Vũ, Phường Trung Hòa, Quận Cầu Giấy, TP Hà Nội",buu_cuc,21.0156114,105.8020655,Hà Văn Tuấn,Phường Trung Hoà,Quận Cầu Giấy,Hà Nội,HNO,Bắc
22616000,Bưu cục Hàng Vừa số 1-Q.Tây Hồ-HN,"phường Phú Thượng, quận Tây Hồ, thành phố Hà Nội",buu_cuc,21.087739,105.811022,,Phường Phú Thượng,Quận Tây Hồ,Hà Nội,HNO,Bắc
21662000,Bưu Cục Tổ 5 Giang Biên-Long Biên-HN,"Tổ 5 Giang Biên, Giang Biên, Long Biên, Hà Nội",buu_cuc,21.0626399,105.9193728,Nguyễn Đình Biên,Phường Giang Biên,Quận Long Biên,Hà Nội,HNO,Bắc
22612000,Bưu Cục Hàng Vừa 268 Trần Điền-Q.Hoàng Mai-HN,"Số 268 Trần Điền, phường Định Công, thành phố Hà Nội, Hà Nội",buu_cuc,20.98752,105.827295,Bùi Tiến Đoàn,Phường Định Công,Quận Hoàng Mai,Hà Nội,HNO,Bắc
20530000,Bưu Cục 224 Lê Trọng Tấn-Q.Hà Đông-HN,"224 Lê Trọng Tấn, phường La Khê , quận Hà Đông, Hà Nội",buu_cuc,20.9672133,105.7566865,Quách Văn Đông,Phường La Khê,Quận Hà Đông,Hà Nội,HNO,Bắc
1356,Bưu Cục 221 Kim Ngưu-Q.Hai Bà Trưng-HN,"221 Kim Ngưu, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",buu_cuc,21.00507789,105.8614152,Nguyễn Việt Tiến,Phường Thanh Lương,Quận Hai Bà Trưng,Hà Nội,HNO,Bắc
22878000,Bưu Cục Hàng Vừa G4.P2 Cổ Linh-Q.Long Biên-HN,"Ô đất G4.P2 Cổ Linh, Phường Thạch Bàn, Quận Long Biên, Thành phố Hà Nội",buu_cuc,21.016918,105.92018,Lê Văn Tiến,Phường Thạch Bàn,Quận Long Biên,Hà Nội,HNO,Bắc
22285000,Bưu Cục Khu Đất Dịch Vụ Hòa Bình-Yên Nghĩa-Hà Đông-HNO,DV24-LK606 Khu Đất Dịch Vụ Hòa Bình Phường Yên Nghĩa Quận Hà Đông,buu_cuc,20.9584038,105.7444513,Quách Văn Đông,Phường Yên Nghĩa,Quận Hà Đông,Hà Nội,HNO,Bắc
20690000,Bưu Cục 396 Kim Giang-Q.Thanh Xuân-HN,"Số 396 Kim Giang, Phường Đại Kim. Quận Hoàng Mai, Hà Nội",buu_cuc,20.9745323,105.8247302,Vương Thị Minh Khuyên,Phường Đại Kim,Quận Hoàng Mai,Hà Nội,HNO,Bắc
22353000,Bưu Cục Số Nhà F8-Khu Đấu Giá Phú Lương 1-Phú Lương-HN,"Số Nhà F8 Khu Đấu giá Phú Lương 1 , Tổ 10 Phường Phú Lương Hà Nội",buu_cuc,20.9370516,105.7590465,Quách Văn Đông,Phường Phú Lương,Quận Hà Đông,Hà Nội,HNO,Bắc
22517000,Bưu Cục 79 Thanh Xuân Làng Nghề Liên Hà-Đan Phượng-HN,Bưu cục 79 đường Thanh Xuân làng nghề Liên Hà- xã Liên Hà - Đan Phượng - TP HN,buu_cuc,21.108005,105.714997,Trần Thị Nhàn,Xã Liên Hà,Huyện Đan Phượng,Hà Nội,HNO,Bắc
20091000,Bưu Cục 61 Kim Mã-Q.Ba Đình-HN,"61 Kim Mã, Phường Kim Mã, Quận Ba Đình, HN",buu_cuc,21.03221987,105.8277081,Ngô Thành Hưng,Phường Kim Mã,Quận Ba Đình,Hà Nội,HNO,Bắc
20199000,Bưu cục Thôn Đông-Ba Vì-Hà Nội,"Thôn Đông, Thị trấn Tây Đằng, Huyện Ba Vì, Hà Nội",buu_cuc,21.195205,105.424168,Chu Văn Dần,Thị trấn Tây Đằng,Huyện Ba Vì,Hà Nội,HNO,Bắc
20210000,Bưu Cục TT03 Tây Nam Linh Đàm-Q.Hoàng Mai-HN,"03 TT03 KDT tây nam linh đàm, Phường Hoàng Liệt, Quận Hoàng Mai, Thành phố Hà Nội",buu_cuc,20.958025,105.824172,Nguyễn Mạnh Tú,Phường Hoàng Liệt,Quận Hoàng Mai,Hà Nội,HNO,Bắc
1489,Bưu Cục 263 Phố Vọng-Q.Hai Bà Trưng-HN,"263 Phố Vọng, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",buu_cuc,20.994889,105.842653,Nguyễn Mạnh Tú,Phường Đồng Tâm,Quận Hai Bà Trưng,Hà Nội,HNO,Bắc
22418000,Bưu Cục Ngõ 26 Xóm Vang-Xã Đông Anh-HN,"Ngõ 26, xóm Vang, xã Cổ Loa, huyện Đông Anh, TP Hà Nội",buu_cuc,21.1126,105.878277,Nguyễn Tiến Vinh,Xã Cổ Loa,Huyện Đông Anh,Hà Nội,HNO,Bắc
20364000,Bưu Cục Số 1 Tân Khai-Q.Hoàng Mai-HN,"Số 1 Tân Khai, Phường Vĩnh Hưng, Quận Hoàng Mai, Thành phố Hà Nội",buu_cuc,20.9925395,105.8733538,Đỗ Mạnh Tuấn,Phường Vĩnh Hưng,Quận Hoàng Mai,Hà Nội,HNO,Bắc
21354000,Bưu Cục 29 Hưng Phúc-Yên Sở-Q.Hoàng Mai-HN,"29 Hưng Phúc, Yên Sở, Hoàng Mai, Hà Nội",buu_cuc,20.9626058,105.8692754,Đỗ Mạnh Tuấn,Phường Yên Sở,Quận Hoàng Mai,Hà Nội,HNO,Bắc
20182000,Bưu cục 171 Đồng Cam-Thạch Thất-Hà Nội,"171 Đồng Cam , TT Liên Quan, Huyện Thạch Thất, Hà Nội",buu_cuc,21.052531,105.581319,Ngô Thị Ánh,Thị trấn Liên Quan,Huyện Thạch Thất,Hà Nội,HNO,Bắc
22354000,Bưu Cục Khu tái định cư X6-Thạch Bàn-HN,"Khu tái định cư X6, phường Thạch Bàn, Quận Long Biên, Thành phố Hà Nội.",buu_cuc,21.02334657,105.9078574,Nguyễn Đình Biên,Phường Thạch Bàn,Quận Long Biên,Hà Nội,HNO,Bắc
22816000,Bưu Cục 1057/9/26 Ngãi Cầu-Hoài Đức-HN,"số nhà 26 ngách 1057/9 Ngãi cầu, Xã An Khánh, Huyện Hoài Đức, TP Hà Nội",buu_cuc,20.987812,105.721004,Phạm Thị Mai,Xã An Khánh,Huyện Hoài Đức,Hà Nội,HNO,Bắc
20280000,Bưu cục 19 Đường 422-Hoài Đức-Hà Nội,"Số nhà 19 đường 422, thị trấn trạm trôi, Hoài Đức, TP Hà Nội",buu_cuc,21.069037,105.70763,Phạm Thị Mai,Thị trấn Trạm Trôi,Huyện Hoài Đức,Hà Nội,HNO,Bắc
22489000,Bưu Cục Hàng Vừa 339 Trâu Quỳ-H.Gia Lâm-HN,"339 Trâu Quỳ, TT.Trâu Quỳ, Gia Lâm, Hà Nội",buu_cuc,21.001756,105.938942,Đỗ Đăng Long,Thị trấn Trâu Quỳ,Huyện Gia Lâm,Hà Nội,HNO,Bắc
22670000,Bưu Cục Hàng Vừa 30 Phố Xã Đàn-Q.Đống Đa-HN,"30 Phố Xã Đàn, Văn Miếu Quốc Tử Giám, Hà Nội",buu_cuc,21.0084,105.840041,Lê Thanh Tuyển,Phường Phương Liên - Trung Tự,Quận Đống Đa,Hà Nội,HNO,Bắc
20040000,Bưu cục 126 Hoàng Ngân-Q.Cầu Giấy-HN,"126 Hoàng Ngân, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",buu_cuc,21.00974856,105.8066455,Phùng Quang Linh,Phường Trung Hoà,Quận Cầu Giấy,Hà Nội,HNO,Bắc
20110000,Bưu cục Thôn 6-Ba Vì-HN,"Thôn 6, Xã Ba Trại, Huyện Ba Vì, Hà Nội",buu_cuc,21.124075,105.364579,Chu Văn Dần,Xã Ba Trại,Huyện Ba Vì,Hà Nội,HNO,Bắc
20743000,Bưu Cục 60 Sài Đồng-Q.Long Biên-Hà Nội,"60 Sài Đồng, Phường Sài Đồng, Quận Long Biên, Hà Nội",buu_cuc,21.034681,105.910354,Nguyễn Đình Biên,Phường Sài Đồng,Quận Long Biên,Hà Nội,HNO,Bắc
21434000,Bưu Cục Xã Ngũ Hiệp-Thanh Trì-HN,Thôn Tự Khoát xã Ngũ Hiệp huyện Thanh Trì TP Hà Nội,buu_cuc,20.925431,105.858699,Nguyễn Văn Long,Xã Ngũ Hiệp,Huyện Thanh Trì,Hà Nội,HNO,Bắc
21510000,Bưu Cục Thôn Đại Bái-Đại Thịnh-Mê Linh-HNO,"Thôn Đại Bái, xã Đại Thịnh, huyện Mê Linh, TP.Hà Nội",buu_cuc,21.1775253,105.7289798,Nguyễn Hồng Phi,Xã Đại Thịnh,Huyện Mê Linh,Hà Nội,HNO,Bắc
20001000,Bưu cục 896 Minh Khai-Q.Hai Bà Trưng-HN,896 Minhkhai,buu_cuc,21.004527,105.869162,Nguyễn Mạnh Tú,Phường Thanh Lương,Quận Hai Bà Trưng,Hà Nội,HNO,Bắc
22720000,Bưu Cục Hàng Vừa 270 Nguyễn Xiển-Thanh Xuân-HN,"270 Nguyễn Xiển, Hạ Đình, Hà Nội",buu_cuc,20.984608,105.807188,Vương Thị Minh Khuyên,Phường Hạ Đình,Quận Thanh Xuân,Hà Nội,HNO,Bắc
20032000,Bưu Cục 24 ngõ 80 La Nội-Q.Hà Đông-HN,"số 28 ngõ 80 đường La Nội, Phường Dương Nội, Quận Hà Đông, Hà Nội",buu_cuc,20.97984481,105.7492971,Quách Văn Đông,Phường Dương Nội,Quận Hà Đông,Hà Nội,HNO,Bắc
20563000,Bưu Cục 66 Hữu Hưng-Q.Nam Từ Liêm-HN,"66 Hữu Hưng, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",buu_cuc,20.995742,105.750651,Phạm Văn Cường,Phường Đại Mỗ,Quận Nam Từ Liêm,Hà Nội,HNO,Bắc
21472000,Bưu Cục 63 Đường Bờ Sông Sét-Thịnh Liệt-Hoàng Mai-HN,"Số 63 Đường Bờ Sông Sét, Tổ 27 Giáp Tứ , phường Thịnh Liệt, quận Hoàng Mai ,Hà Nội",buu_cuc,20.97496563,105.8507353,Đỗ Mạnh Tuấn,Phường Thịnh Liệt,Quận Hoàng Mai,Hà Nội,HNO,Bắc
